_input,_num,_widgetName,_source,_resultNumber,_pageUrl,album_name,band_name,avg_rating
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,241,informationFromRYM,informationFromRYM,41,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Blue,Joni Mitchell,4.05
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,42,informationFromRYM,informationFromRYM,42,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Soundtrack From Twin Peaks,Angelo Badalamenti,4.07
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,142,informationFromRYM,informationFromRYM,42,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Master of Puppets,Metallica,4.07
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,242,informationFromRYM,informationFromRYM,42,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Number of the Beast,Iron Maiden,3.98
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,43,informationFromRYM,informationFromRYM,43,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Quadrophenia,The Who,3.99
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,143,informationFromRYM,informationFromRYM,43,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Led Zeppelin II,Led Zeppelin,4.09
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,243,informationFromRYM,informationFromRYM,43,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Fear of Music,Talking Heads,4.05
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,44,informationFromRYM,informationFromRYM,44,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,You're Living All Over Me,Dinosaur,3.95
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,144,informationFromRYM,informationFromRYM,44,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Red,King Crimson,4.20
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,244,informationFromRYM,informationFromRYM,44,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Powerslave,Iron Maiden,4.02
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,45,informationFromRYM,informationFromRYM,45,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Saxophone Colossus,Sonny Rollins,4.06
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,145,informationFromRYM,informationFromRYM,45,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Electric Ladyland,The Jimi Hendrix Experience,4.21
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,245,informationFromRYM,informationFromRYM,45,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Strange Days,The Doors,4.01
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,46,informationFromRYM,informationFromRYM,46,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Relationship of Command,At the Drive-In,3.90
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,146,informationFromRYM,informationFromRYM,46,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Bends,Radiohead,3.99
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,246,informationFromRYM,informationFromRYM,46,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,( ),Sigur Rós,3.95
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,47,informationFromRYM,informationFromRYM,47,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Band,The Band,4.02
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,147,informationFromRYM,informationFromRYM,47,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Enter the Wu-Tang (36 Chambers),Wu-Tang Clan,4.19
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,247,informationFromRYM,informationFromRYM,47,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Il buono il brutto il cattivo,Ennio Morricone,4.17
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,48,informationFromRYM,informationFromRYM,48,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Goldberg Variations,Glenn Gould,4.10
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,148,informationFromRYM,informationFromRYM,48,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Ágætis byrjun,Sigur Rós,4.08
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,248,informationFromRYM,informationFromRYM,48,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Soft Bulletin,The Flaming Lips,3.95
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,49,informationFromRYM,informationFromRYM,49,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,This Year's Model,Elvis Costello,4.00
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,149,informationFromRYM,informationFromRYM,49,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Rain Dogs,Tom Waits,4.17
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,249,informationFromRYM,informationFromRYM,49,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Blue Train,John Coltrane,4.10
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,50,informationFromRYM,informationFromRYM,50,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Double Nickels on the Dime,Minutemen,3.98
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,150,informationFromRYM,informationFromRYM,50,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Velvet Underground,The Velvet Underground,4.17
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,250,informationFromRYM,informationFromRYM,50,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Pink Flag,Wire,4.03
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,51,informationFromRYM,informationFromRYM,51,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Treasure,Cocteau Twins,3.97
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,151,informationFromRYM,informationFromRYM,51,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Songs of Leonard Cohen,Leonard Cohen,4.22
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,251,informationFromRYM,informationFromRYM,51,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Sabbath Bloody Sabbath,Black Sabbath,4.03
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,52,informationFromRYM,informationFromRYM,52,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Third,Portishead,3.86
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,152,informationFromRYM,informationFromRYM,52,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Disintegration,The Cure,4.13
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,252,informationFromRYM,informationFromRYM,52,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Out to Lunch,Eric Dolphy,4.09
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,53,informationFromRYM,informationFromRYM,53,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Expensive Shit,Fela Kuti; The Africa '70,4.05
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,153,informationFromRYM,informationFromRYM,53,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Master of Reality,Black Sabbath,4.17
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,253,informationFromRYM,informationFromRYM,53,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Entertainment!,Gang of Four,4.03
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,54,informationFromRYM,informationFromRYM,54,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Bridge Over Troubled Water,Simon and Garfunkel,4.01
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,154,informationFromRYM,informationFromRYM,54,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Low,David Bowie,4.12
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,254,informationFromRYM,informationFromRYM,54,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Bryter Layter,Nick Drake,4.02
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,55,informationFromRYM,informationFromRYM,55,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Clube da Esquina,Milton Nascimento; Lô Borges,4.06
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,155,informationFromRYM,informationFromRYM,55,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Black Sabbath,Black Sabbath,4.14
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,255,informationFromRYM,informationFromRYM,55,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Otis Blue: Otis Redding Sings Soul,Otis Redding,4.12
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,56,informationFromRYM,informationFromRYM,56,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Smiths,The Smiths,3.92
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,156,informationFromRYM,informationFromRYM,56,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Who's Next,The Who,4.12
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,256,informationFromRYM,informationFromRYM,56,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Die Mensch-Maschine,Kraftwerk,4.02
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,57,informationFromRYM,informationFromRYM,57,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Stooges,The Stooges,3.95
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,157,informationFromRYM,informationFromRYM,57,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Fun House,The Stooges,4.17
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,257,informationFromRYM,informationFromRYM,57,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Moon & Antarctica,Modest Mouse,3.99
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,58,informationFromRYM,informationFromRYM,58,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Exodus,Bob Marley; The Wailers,4.03
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,158,informationFromRYM,informationFromRYM,58,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,In a Silent Way,Miles Davis,4.24
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,258,informationFromRYM,informationFromRYM,58,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Clash,The Clash,4.00
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,59,informationFromRYM,informationFromRYM,59,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,XO,Elliott Smith,3.97
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,159,informationFromRYM,informationFromRYM,59,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Sticky Fingers,The Rolling Stones,4.17
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,259,informationFromRYM,informationFromRYM,59,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Midnight Marauders,A Tribe Called Quest,4.08
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,60,informationFromRYM,informationFromRYM,60,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Song for My Father,The Horace Silver Quintet,4.10
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,160,informationFromRYM,informationFromRYM,60,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Forever Changes,Love,4.14
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,260,informationFromRYM,informationFromRYM,60,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Kyuss [Welcome to Sky Valley],Kyuss,4.03
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,61,informationFromRYM,informationFromRYM,61,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Let Love In,Nick Cave and The Bad Seeds,3.99
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,161,informationFromRYM,informationFromRYM,61,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Illmatic,Nas,4.16
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,261,informationFromRYM,informationFromRYM,61,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Ramones,Ramones,3.99
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,62,informationFromRYM,informationFromRYM,62,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Boxer,The National,3.90
